strategy,rep,phase,rel_time,node,task_size,latency_ms
Round Robin,4,pre,1.3185522556304932,node-c,119158.87781629173,206.3271999359131
Round Robin,4,pre,1.3290798664093018,node-a,250046.7538367206,279.6618938446045
Round Robin,4,pre,1.335669994354248,node-b,105587.78006198273,93.87612342834473
Round Robin,4,pre,1.3570504188537598,node-c,58343.63437613684,167.82903671264648
Round Robin,4,pre,1.420867919921875,node-a,97054.39470482872,189.88561630249023
Round Robin,4,pre,1.4480633735656738,node-b,157505.178647867,148.50473403930664
Round Robin,4,pre,1.53409743309021,node-c,116627.71844807774,187.9737377166748
Round Robin,4,pre,1.5491533279418945,node-a,56629.21183494766,102.83923149108887
Round Robin,4,pre,1.6762266159057617,node-b,106499.89751106486,99.48992729187012
Round Robin,4,pre,1.7608861923217773,node-c,139084.84167598837,245.4049587249756
Round Robin,4,pre,1.8060245513916016,node-a,161025.81006456327,179.02135848999023
Round Robin,4,pre,1.8346517086029053,node-b,38949.90496273837,50.9495735168457
Round Robin,4,pre,1.8658599853515625,node-c,86152.05929077964,357.3422431945801
Round Robin,4,pre,1.8714838027954102,node-a,136389.9179546401,222.48458862304688
Round Robin,4,pre,1.8846065998077393,node-b,278224.78990814276,322.9639530181885
Round Robin,4,pre,1.9312021732330322,node-c,190551.96612917446,1179.2166233062744
Round Robin,4,pre,1.9576425552368164,node-a,61067.51042303059,136.32583618164062
Round Robin,4,pre,2.04557466506958,node-b,171845.77828423586,474.8411178588867
Round Robin,4,pre,2.093968391418457,node-c,85131.26286069702,687.9498958587646
Round Robin,4,pre,2.110067129135132,node-a,99510.55239873129,70.82676887512207
Round Robin,4,pre,2.1419918537139893,node-b,89709.70886365208,340.8958911895752
Round Robin,4,pre,2.186295747756958,node-c,123585.50955223534,727.8375625610352
Round Robin,4,pre,2.210087776184082,node-a,247091.9211675366,259.0968608856201
Round Robin,4,pre,2.23218035697937,node-b,64873.76626954595,293.2257652282715
Round Robin,4,pre,2.2928929328918457,node-c,162717.59105288066,1097.618579864502
Round Robin,4,pre,2.3140039443969727,node-a,110058.73025059495,176.12075805664062
Round Robin,4,pre,2.4060397148132324,node-b,159081.59490675246,391.41058921813965
Round Robin,4,pre,2.5012199878692627,node-c,162016.7958935191,1295.3541278839111
Round Robin,4,pre,2.575742244720459,node-a,100355.60055277131,86.91763877868652
Round Robin,4,pre,2.5810434818267822,node-b,148351.79222533843,256.8318843841553
Round Robin,4,pre,2.659348726272583,node-c,195714.13283875163,2035.0804328918457
Round Robin,4,pre,2.7524571418762207,node-a,60590.120691213146,66.85781478881836
Round Robin,4,pre,2.830029010772705,node-b,203028.94832172708,365.6163215637207
Round Robin,4,pre,2.84892201423645,node-c,125379.47477717412,1639.4639015197754
Round Robin,4,pre,2.8714334964752197,node-a,228707.96458608605,256.1678886413574
Round Robin,4,pre,2.8827176094055176,node-b,37708.90503597883,98.41012954711914
Round Robin,4,pre,2.9075379371643066,node-c,104021.17394543189,1685.3840351104736
Round Robin,4,pre,2.908524751663208,node-a,83152.5211672987,170.83978652954102
Round Robin,4,pre,2.9201676845550537,node-b,76094.07884567692,270.86567878723145
Round Robin,4,pre,3.010918140411377,node-c,40361.02769288072,995.8326816558838
Round Robin,4,pre,3.286578893661499,node-a,93470.67962379925,80.95645904541016
Round Robin,4,pre,3.3253798484802246,node-b,92336.04662779043,93.91975402832031
Round Robin,4,pre,3.3449177742004395,node-c,59941.40935554953,1138.2780075073242
Round Robin,4,pre,3.3724701404571533,node-a,66899.85493138307,74.91683959960938
Round Robin,4,pre,3.3975071907043457,node-b,155718.70175041197,279.13594245910645
Round Robin,4,pre,3.406054735183716,node-c,97580.02189115986,1594.6381092071533
Round Robin,4,pre,3.480710744857788,node-a,176573.32239289078,129.69470024108887
Round Robin,4,pre,3.575869560241699,node-b,309883.66447722557,426.7425537109375
Round Robin,4,pre,3.6798040866851807,node-c,106193.10185897484,1320.8887577056885
Round Robin,4,pre,4.046182632446289,node-a,104160.85414493151,100.49700736999512
Round Robin,4,pre,4.1914381980896,node-b,47642.43310147581,52.17146873474121
Round Robin,4,pre,4.30497145652771,node-c,38270.55922260599,598.7555980682373
Round Robin,4,pre,4.376707315444946,node-a,92257.360232299,82.93509483337402
Round Robin,4,pre,4.4174158573150635,node-b,72947.7530747562,75.34193992614746
Round Robin,4,pre,4.420958042144775,node-c,144430.44240350908,1289.478063583374
Round Robin,4,pre,4.486757755279541,node-a,172122.41679075803,134.60850715637207
Round Robin,4,pre,4.530006170272827,node-b,93173.71328360104,65.94729423522949
Round Robin,4,pre,4.63368821144104,node-c,124562.33395018642,1076.7478942871094
Round Robin,4,pre,4.773231267929077,node-a,67369.61358362655,73.55356216430664
Round Robin,4,pre,4.796188831329346,node-b,123371.93346963853,102.21338272094727
Round Robin,4,pre,4.799569845199585,node-c,44958.449400842735,715.3267860412598
Round Robin,4,pre,4.863481283187866,node-a,123866.28535199467,86.2734317779541
Round Robin,4,pre,5.039721727371216,node-b,173694.41893147747,178.44891548156738
Round Robin,4,pre,5.096085786819458,node-c,35003.94320990255,507.6255798339844
Round Robin,4,pre,5.2430806159973145,node-a,63952.02321718815,64.75114822387695
Round Robin,4,pre,5.295186758041382,node-b,136809.18785043835,107.3610782623291
Round Robin,4,pre,5.385610580444336,node-c,123167.70486631381,816.476583480835
Round Robin,4,pre,5.405556917190552,node-a,120568.4401246618,198.15444946289062
Round Robin,4,pre,5.414968252182007,node-b,59247.44494521388,89.00618553161621
Round Robin,4,pre,5.424634218215942,node-c,212928.67890521596,1656.4431190490723
Round Robin,4,pre,5.432734966278076,node-a,123574.47320778688,194.1506862640381
Round Robin,4,pre,5.436601400375366,node-b,113861.0741088648,167.10996627807617
Round Robin,4,pre,5.555273771286011,node-c,155544.11076827775,1253.631591796875
Round Robin,4,pre,5.585750102996826,node-a,143631.17893316658,139.34326171875
Round Robin,4,pre,5.61282205581665,node-b,141649.24942871707,121.7808723449707
Round Robin,4,pre,5.676913499832153,node-c,98894.82698414678,1531.4114093780518
Round Robin,4,pre,5.690117359161377,node-a,89939.94967138581,100.37112236022949
Round Robin,4,pre,5.822300672531128,node-b,41704.25294080716,46.90384864807129
Round Robin,4,pre,5.91154932975769,node-c,159020.0464219814,1971.4362621307373
Round Robin,4,pre,5.933928966522217,node-a,236837.51370115954,260.15400886535645
Round Robin,4,pre,5.947970151901245,node-b,52901.92691363093,53.12204360961914
Round Robin,4,pre,5.984638452529907,node-c,126630.54658016635,1621.2701797485352
Round Robin,4,pre,6.005597114562988,node-a,97665.63073941143,188.48586082458496
Round Robin,4,pre,6.010616779327393,node-b,68667.22402548396,70.68395614624023
Round Robin,4,pre,6.045475959777832,node-c,79377.34663502363,1568.432092666626
Round Robin,4,pre,6.2006895542144775,node-a,42873.12648547396,31.838655471801758
Round Robin,4,pre,6.27043342590332,node-b,148879.51508106643,128.0813217163086
Round Robin,4,pre,6.4829535484313965,node-c,94139.78510777754,834.7012996673584
Round Robin,4,pre,6.624282121658325,node-a,131913.82050754657,109.46178436279297
Round Robin,4,pre,6.701257705688477,node-b,201959.6280902019,189.4698143005371
Round Robin,4,pre,6.8289289474487305,node-c,131157.5828074539,1387.5219821929932
Round Robin,4,pre,6.879106283187866,node-a,62058.202832488714,44.63672637939453
Round Robin,4,pre,6.952702045440674,node-b,189399.73307005968,162.10246086120605
Round Robin,4,pre,6.979321002960205,node-c,100711.18253976418,1122.82133102417
Round Robin,4,pre,6.993851900100708,node-a,108392.18847620662,99.7323989868164
Round Robin,4,pre,7.141758918762207,node-b,68948.58759317377,52.52957344055176
Round Robin,4,pre,7.151214122772217,node-c,103932.5606230957,1334.6343040466309
Round Robin,4,pre,7.164449691772461,node-a,79792.95995468945,85.64424514770508
Round Robin,4,pre,7.185887813568115,node-b,67151.1794962011,68.24374198913574
Round Robin,4,pre,7.25261116027832,node-c,73225.61282272084,1347.3520278930664
Round Robin,4,pre,7.281050682067871,node-a,182239.38258367506,133.36539268493652
Round Robin,4,pre,7.328244924545288,node-b,175544.28015275317,171.62609100341797
Round Robin,4,pre,7.477406024932861,node-c,68212.81169612557,1116.966962814331
Round Robin,4,pre,7.583648920059204,node-a,70830.53223847914,62.59608268737793
Round Robin,4,pre,7.664516925811768,node-b,113470.33410869671,116.8067455291748
Round Robin,4,pre,7.676285982131958,node-c,61866.04180559051,1021.0413932800293
Round Robin,4,pre,7.758386611938477,node-a,70395.75046508094,88.32383155822754
Round Robin,4,pre,7.789515018463135,node-b,141345.51738637997,246.13451957702637
Round Robin,4,pre,7.798243761062622,node-c,259877.056291529,2701.129674911499
Round Robin,4,pre,7.825957775115967,node-a,134969.15961186582,150.8321762084961
Round Robin,4,pre,7.832169771194458,node-b,107696.52504020237,267.96960830688477
Round Robin,4,pre,7.8939902782440186,node-c,118552.48321519107,1588.2093906402588
Round Robin,4,pre,7.960411787033081,node-a,114762.04895904318,104.58970069885254
Round Robin,4,pre,7.980798006057739,node-b,82925.99688207162,159.37042236328125
Round Robin,4,pre,7.983831167221069,node-c,124080.9300514805,1809.3044757843018
Round Robin,4,pre,8.172880172729492,node-a,101708.30576942797,89.25151824951172
Round Robin,4,pre,8.228019714355469,node-b,136837.90461532807,144.60110664367676
Round Robin,4,pre,8.330484628677368,node-c,110782.13908238446,1681.9899082183838
Round Robin,4,pre,8.355299472808838,node-a,182547.9489041989,142.319917678833
Round Robin,4,pre,8.470617771148682,node-b,148512.8822424004,132.35092163085938
Round Robin,4,pre,8.58395504951477,node-c,122437.35638466233,1308.7563514709473
Round Robin,4,pre,8.590365648269653,node-a,84558.62129305568,67.2159194946289
Round Robin,4,pre,8.96475601196289,node-b,246086.66202047275,308.15696716308594
Round Robin,4,pre,9.011491060256958,node-c,256821.87054189574,2275.294065475464
Round Robin,4,pre,9.107586860656738,node-a,200396.52669262022,186.58089637756348
Round Robin,4,pre,9.124576091766357,node-b,169665.5449316109,313.5643005371094
Round Robin,4,pre,9.192234516143799,node-c,56874.04568931079,1293.5190200805664
Round Robin,4,pre,9.211939573287964,node-a,111630.21284890267,146.2717056274414
Round Robin,4,pre,9.32340145111084,node-b,475828.2806793316,1054.9418926239014
Round Robin,4,pre,9.355336904525757,node-c,76281.32842777188,1444.9779987335205
Round Robin,4,pre,9.409143924713135,node-a,66531.23332189566,71.70915603637695
Round Robin,4,pre,9.445547342300415,node-b,120074.97385220233,482.71965980529785
Round Robin,4,pre,9.497378587722778,node-c,32577.937429947237,1489.8803234100342
Round Robin,4,pre,9.529796600341797,node-a,120972.38948661204,87.70585060119629
Round Robin,4,pre,9.572523593902588,node-b,110539.53498176685,413.89918327331543
Round Robin,4,pre,9.574400424957275,node-c,74828.71028817899,1724.3306636810303
Round Robin,4,pre,9.683668613433838,node-a,209882.2410514154,162.57786750793457
Round Robin,4,pre,9.856751203536987,node-b,68969.36654015213,282.70983695983887
Round Robin,4,pre,9.897131443023682,node-c,116042.641718972,2116.598606109619
Round Robin,4,pre,10.13182806968689,node-a,63855.68443511834,64.12506103515625
Round Robin,4,pre,10.142989873886108,node-b,88377.51922718089,228.85870933532715
Round Robin,4,pre,10.335222482681274,node-c,156728.2942094363,2067.0735836029053
Round Robin,4,pre,10.36023473739624,node-a,45164.67626847925,53.2684326171875
Round Robin,4,pre,10.40637469291687,node-b,247456.40722635074,232.04517364501953
Round Robin,4,pre,10.574459075927734,node-c,69409.64984442243,1814.1045570373535
Round Robin,4,pre,10.583397626876831,node-a,145047.56057973357,116.91141128540039
Round Robin,4,pre,10.596446990966797,node-b,235743.9090999228,400.38537979125977
Round Robin,4,pre,10.689133167266846,node-c,169553.9421059867,2796.9887256622314
Round Robin,4,pre,10.75692629814148,node-a,54426.872594847555,59.33356285095215
Round Robin,4,pre,10.77662706375122,node-b,349138.8659834025,965.386152267456
Round Robin,4,pre,10.807459592819214,node-c,236365.27009327838,2811.8972778320312
Round Robin,4,pre,10.859114408493042,node-a,248058.79580527643,193.74752044677734
Round Robin,4,pre,10.989779949188232,node-b,68455.44819384204,139.892578125
Round Robin,4,pre,11.014827728271484,node-c,85585.0214267816,1700.9258270263672
Round Robin,4,pre,11.067392110824585,node-a,73714.62634556039,85.83927154541016
Round Robin,4,pre,11.091950178146362,node-b,138021.5380488767,612.7338409423828
Round Robin,4,pre,11.11322808265686,node-c,157027.31865815033,2389.3187046051025
Round Robin,4,pre,11.26012372970581,node-a,86710.67386998383,72.82495498657227
Round Robin,4,pre,11.298731088638306,node-b,212307.63088646997,737.2584342956543
Round Robin,4,pre,11.390744924545288,node-c,181405.31298698523,2391.054391860962
Round Robin,4,pre,11.411786079406738,node-a,119415.41733164171,109.52210426330566
Round Robin,4,pre,11.42453145980835,node-b,87961.36894574133,447.2923278808594
Round Robin,4,pre,11.50493597984314,node-c,26030.91535450537,1391.4213180541992
Round Robin,4,pre,11.601484537124634,node-a,77785.29459111359,62.63875961303711
Round Robin,4,pre,11.666633605957031,node-b,178377.33710388848,471.5151786804199
Round Robin,4,pre,11.74860954284668,node-c,24130.280847557016,1376.7664432525635
Round Robin,4,pre,11.818772315979004,node-a,89454.44316792049,87.82410621643066
Round Robin,4,pre,11.894445180892944,node-b,59047.65624435776,210.26158332824707
Round Robin,4,pre,12.049692869186401,node-c,97283.23040758424,1666.3486957550049
Round Robin,4,pre,12.244098663330078,node-a,116905.79290774626,96.56596183776855
Round Robin,4,pre,12.290167093276978,node-b,119305.89233312318,101.39656066894531
Round Robin,4,pre,12.296200037002563,node-c,36658.90757905791,1485.5992794036865
Round Robin,4,pre,12.393091917037964,node-a,91200.15155055009,93.96100044250488
Round Robin,4,post,12.451659917831421,node-b,107022.0979762301,90.52538871765137
Round Robin,4,post,12.619941473007202,node-c,168910.8149189473,1567.4636363983154
Round Robin,4,post,12.691819667816162,node-a,190875.44597910545,1155.9722423553467
Round Robin,4,post,12.701426267623901,node-b,83853.56146398243,127.56609916687012
Round Robin,4,post,12.773916244506836,node-c,229313.11353615872,2728.602647781372
Round Robin,4,post,12.813759088516235,node-a,107291.4412984631,641.5050029754639
Round Robin,4,post,12.821366310119629,node-b,162199.72811663346,182.92236328125
Round Robin,4,post,12.840024709701538,node-c,123913.7794495444,2641.06822013855
Round Robin,4,post,13.079764604568481,node-a,80954.52658833958,775.8715152740479
Round Robin,4,post,13.107735395431519,node-b,129013.42152348092,95.47209739685059
Round Robin,4,post,13.125375986099243,node-c,128680.26413514893,2396.183729171753
Round Robin,4,post,13.156627655029297,node-a,101947.89797154567,699.0084648132324
Round Robin,4,post,13.298680782318115,node-b,135753.3719433656,111.62066459655762
Round Robin,4,post,13.373783826828003,node-c,69593.91562053755,2127.7260780334473
Round Robin,4,post,13.38813304901123,node-a,123569.6867788878,1255.9666633605957
Round Robin,4,post,13.389139652252197,node-b,161007.55710614123,191.07317924499512
Round Robin,4,post,13.418727159500122,node-c,54559.85172924658,1396.4791297912598
Round Robin,4,post,13.428727149963379,node-a,97670.36165054911,1221.3828563690186
Round Robin,4,post,13.571693420410156,node-b,142924.15547793172,133.1918239593506
Round Robin,4,post,13.578758478164673,node-c,257251.56113499097,3101.140022277832
Round Robin,4,post,13.625688076019287,node-a,85398.6272723211,919.7814464569092
Round Robin,4,post,13.695806503295898,node-b,78556.8484128789,96.75288200378418
Round Robin,4,post,13.893522024154663,node-c,222502.93691616185,2287.2886657714844
Round Robin,4,post,13.91409420967102,node-a,59952.05963276257,829.4129371643066
Round Robin,4,post,14.033563375473022,node-b,132887.04651513768,108.52670669555664
Round Robin,4,post,14.086282730102539,node-c,105305.68022471924,1713.047981262207
Round Robin,4,post,14.205613613128662,node-a,258764.98154235593,1451.0767459869385
Round Robin,4,post,14.22994613647461,node-b,165591.45258248263,168.49827766418457
Round Robin,4,post,14.253047227859497,node-c,111219.69541186202,2352.7917861938477
Round Robin,4,post,14.270243167877197,node-a,189169.84261768186,1277.6994705200195
Round Robin,4,post,14.342748403549194,node-b,83593.94768235808,143.71132850646973
Round Robin,4,post,14.387249231338501,node-c,124052.35830278163,2693.68839263916
Round Robin,4,post,14.447041988372803,node-a,51353.98068637096,914.0000343322754
Round Robin,4,post,14.535505294799805,node-b,104367.98043996005,102.10418701171875
Round Robin,4,post,14.615253925323486,node-c,103422.13977076912,2587.5537395477295
Round Robin,4,post,14.687213659286499,node-a,108877.96408646883,1259.0041160583496
Round Robin,4,post,14.783523559570312,node-b,58690.583437096124,56.66017532348633
Round Robin,4,post,14.786040782928467,node-c,210318.8941621343,3022.164821624756
Round Robin,4,post,14.889530420303345,node-a,54316.66024329941,1062.7031326293945
Round Robin,4,post,14.9794020652771,node-b,273657.0750964469,342.8797721862793
Round Robin,4,post,15.009751558303833,node-c,84512.93657868453,2670.243740081787
Round Robin,4,post,15.026256561279297,node-a,112543.49082470304,1921.590805053711
Round Robin,4,post,15.0754714012146,node-b,88938.74791649857,224.38406944274902
